session_id,event_type,created_at,browser,traffic_source
ec19c0ea-535f-4e25-aaac-f3812f6ae526,department,2024-07-08 10:18:06.000000 UTC,Chrome,Email
ec19c0ea-535f-4e25-aaac-f3812f6ae526,product,2024-07-08 10:19:44.000000 UTC,Chrome,Email
ec19c0ea-535f-4e25-aaac-f3812f6ae526,cart,2024-07-08 10:21:57.000000 UTC,Chrome,Email
ec19c0ea-535f-4e25-aaac-f3812f6ae526,purchase,2024-07-11 10:23:00.000000 UTC,Chrome,Email
ec2dc7c7-2ac2-492b-b26b-50dc92073fd1,department,2025-12-27 14:03:55.000000 UTC,Firefox,YouTube
ec2dc7c7-2ac2-492b-b26b-50dc92073fd1,product,2025-12-27 14:05:17.000000 UTC,Firefox,YouTube
ec2dc7c7-2ac2-492b-b26b-50dc92073fd1,cart,2025-12-27 14:05:45.000000 UTC,Firefox,YouTube
ec2dc7c7-2ac2-492b-b26b-50dc92073fd1,department,2025-12-27 14:07:18.000000 UTC,Firefox,YouTube
ec2dc7c7-2ac2-492b-b26b-50dc92073fd1,product,2025-12-27 14:08:24.000000 UTC,Firefox,YouTube
ec2dc7c7-2ac2-492b-b26b-50dc92073fd1,cart,2025-12-27 14:09:06.000000 UTC,Firefox,YouTube
ec2dc7c7-2ac2-492b-b26b-50dc92073fd1,purchase,2025-12-29 14:11:44.000000 UTC,Firefox,YouTube
ec433473-7996-45dc-a310-5341b6738d6c,department,2021-10-22 13:46:00.000000 UTC,Chrome,Adwords
ec433473-7996-45dc-a310-5341b6738d6c,product,2021-10-22 14:05:00.000000 UTC,Chrome,Adwords
ec433473-7996-45dc-a310-5341b6738d6c,cart,2021-10-22 14:34:00.000000 UTC,Chrome,Adwords
ec4aa0fd-981b-4afc-a730-1d3e48bbe30c,department,2026-01-24 15:05:00.000000 UTC,Chrome,Adwords
ec4aa0fd-981b-4afc-a730-1d3e48bbe30c,product,2026-01-24 15:07:00.000000 UTC,Chrome,Adwords
ec4aa0fd-981b-4afc-a730-1d3e48bbe30c,cart,2026-01-24 15:23:00.000000 UTC,Chrome,Adwords
ec7e0fdf-8721-46aa-8e89-34b02997a853,department,2025-08-22 09:46:00.000000 UTC,Safari,Email
ec7e0fdf-8721-46aa-8e89-34b02997a853,product,2025-08-22 10:03:00.000000 UTC,Safari,Email
ec929149-0cd2-45c3-830d-25388e6f2547,department,2021-02-22 16:58:00.000000 UTC,Safari,Adwords
ec929149-0cd2-45c3-830d-25388e6f2547,product,2021-02-22 17:14:00.000000 UTC,Safari,Adwords
ec929149-0cd2-45c3-830d-25388e6f2547,cart,2021-02-22 17:43:00.000000 UTC,Safari,Adwords
ec930d33-4ced-4c9d-8301-ae62fca1dede,department,2020-04-26 09:35:00.000000 UTC,Chrome,Email
ec930d33-4ced-4c9d-8301-ae62fca1dede,product,2020-04-26 09:46:00.000000 UTC,Chrome,Email
ecb92813-199e-4fd6-861e-f34677dba8f6,department,2019-04-10 03:45:00.000000 UTC,Safari,Email
ecb92813-199e-4fd6-861e-f34677dba8f6,product,2019-04-10 04:12:00.000000 UTC,Safari,Email
ecf0ba45-b437-481f-9ba1-fcef55ec6724,product,2024-02-12 08:37:00.000000 UTC,Firefox,Email
ecf0ba45-b437-481f-9ba1-fcef55ec6724,cart,2024-02-12 08:43:00.000000 UTC,Firefox,Email
ecf0ba45-b437-481f-9ba1-fcef55ec6724,cancel,2024-02-12 09:06:00.000000 UTC,Firefox,Email
ed18d537-f00c-47bb-aa85-7854b1e92877,product,2024-02-05 03:58:00.000000 UTC,Chrome,Adwords
ed1943a2-1f94-4b52-8b66-5c802803888c,department,2020-11-18 12:07:00.000000 UTC,Safari,Email
ed1943a2-1f94-4b52-8b66-5c802803888c,product,2020-11-18 12:27:00.000000 UTC,Safari,Email
ed1c4ed4-51fa-424d-bc6c-92b65aa61c49,product,2023-05-29 10:33:00.000000 UTC,Other,Email
ed2ac1d6-b4e6-4464-9623-de750c109009,product,2020-02-18 04:05:00.000000 UTC,Chrome,Email
ed2ac1d6-b4e6-4464-9623-de750c109009,cart,2020-02-18 04:31:00.000000 UTC,Chrome,Email
ed2ac1d6-b4e6-4464-9623-de750c109009,cancel,2020-02-18 04:35:00.000000 UTC,Chrome,Email
ed38f1b7-867b-44a1-9dd2-1e63fbcba993,department,2019-08-27 13:26:00.000000 UTC,Chrome,Adwords
ed38f1b7-867b-44a1-9dd2-1e63fbcba993,product,2019-08-27 13:28:00.000000 UTC,Chrome,Adwords
ed402c2c-ba80-4793-a7a2-316e960544bc,product,2019-09-05 08:43:00.000000 UTC,Chrome,Email
ed402c2c-ba80-4793-a7a2-316e960544bc,cart,2019-09-05 08:49:00.000000 UTC,Chrome,Email
ed402c2c-ba80-4793-a7a2-316e960544bc,cancel,2019-09-05 09:04:00.000000 UTC,Chrome,Email
ed41be6b-56d1-467d-a0ed-0b5ff937afdb,product,2022-05-05 19:00:00.000000 UTC,Chrome,Email
ed9ebbe1-8e75-4051-a052-2deb08fc0abc,department,2020-01-10 01:31:00.000000 UTC,Safari,Adwords
ed9ebbe1-8e75-4051-a052-2deb08fc0abc,product,2020-01-10 01:34:00.000000 UTC,Safari,Adwords
ed9ebbe1-8e75-4051-a052-2deb08fc0abc,cart,2020-01-10 01:50:00.000000 UTC,Safari,Adwords
eda0255c-24ef-4c15-9923-0534878a7da9,home,2026-01-16 22:09:45.000000 UTC,Chrome,Facebook
eda0255c-24ef-4c15-9923-0534878a7da9,department,2026-01-16 22:11:02.000000 UTC,Chrome,Facebook
eda0255c-24ef-4c15-9923-0534878a7da9,product,2026-01-16 22:11:07.000000 UTC,Chrome,Facebook
eda0255c-24ef-4c15-9923-0534878a7da9,cart,2026-01-16 22:13:34.000000 UTC,Chrome,Facebook
eda0255c-24ef-4c15-9923-0534878a7da9,purchase,2026-01-16 22:14:10.000000 UTC,Chrome,Facebook
edb30607-56a8-4140-b64e-7ce7418d92bb,department,2021-07-09 01:47:00.000000 UTC,Other,Facebook
edb30607-56a8-4140-b64e-7ce7418d92bb,product,2021-07-09 02:08:00.000000 UTC,Other,Facebook
edba7311-4445-4c26-a620-3062e7e0ea14,product,2021-03-18 03:32:00.000000 UTC,Firefox,Email
edc2fe31-c31d-4956-8187-32c4b6fdc8aa,product,2022-02-27 13:20:00.000000 UTC,Safari,Email
edc6cf37-3f49-4b17-be20-929aa47c4d17,department,2022-01-03 05:26:00.000000 UTC,Firefox,Adwords
edc6cf37-3f49-4b17-be20-929aa47c4d17,product,2022-01-03 05:54:00.000000 UTC,Firefox,Adwords
edc6cf37-3f49-4b17-be20-929aa47c4d17,cart,2022-01-03 06:20:00.000000 UTC,Firefox,Adwords
edcb493e-b12e-4601-ae64-4f9c0c7fbc36,department,2020-11-21 00:57:00.000000 UTC,Chrome,Email
edcb493e-b12e-4601-ae64-4f9c0c7fbc36,product,2020-11-21 01:25:00.000000 UTC,Chrome,Email
ee7fc8fc-9729-4f44-a931-fd01f2354be2,product,2025-06-10 09:28:00.000000 UTC,Firefox,Facebook
ee7fc8fc-9729-4f44-a931-fd01f2354be2,cart,2025-06-10 09:47:00.000000 UTC,Firefox,Facebook
ee7fc8fc-9729-4f44-a931-fd01f2354be2,cancel,2025-06-10 09:57:00.000000 UTC,Firefox,Facebook
ee807a0d-596d-4235-bcbd-cc0987c1e549,product,2022-11-10 06:31:00.000000 UTC,Firefox,Adwords
ee807a0d-596d-4235-bcbd-cc0987c1e549,cart,2022-11-10 06:31:00.000000 UTC,Firefox,Adwords
ee807a0d-596d-4235-bcbd-cc0987c1e549,cancel,2022-11-10 06:47:00.000000 UTC,Firefox,Adwords
eeae7cfe-9911-468f-a59f-74f8a1056599,product,2021-08-13 07:54:00.000000 UTC,Safari,Email
eeae7cfe-9911-468f-a59f-74f8a1056599,cart,2021-08-13 07:59:00.000000 UTC,Safari,Email
eeae7cfe-9911-468f-a59f-74f8a1056599,cancel,2021-08-13 08:02:00.000000 UTC,Safari,Email
eebd81c4-92f4-479d-b15e-1fbb16caa2a8,product,2019-10-14 02:10:00.000000 UTC,Firefox,Email
eebd81c4-92f4-479d-b15e-1fbb16caa2a8,cart,2019-10-14 02:37:00.000000 UTC,Firefox,Email
eebd81c4-92f4-479d-b15e-1fbb16caa2a8,cancel,2019-10-14 02:48:00.000000 UTC,Firefox,Email
eeecbb19-6543-429b-ab6c-6df8004534b2,product,2020-10-26 02:24:00.000000 UTC,Other,Adwords
ef181382-dcab-4757-935c-e491f68ae722,home,2023-02-16 01:38:28.000000 UTC,IE,Email
ef181382-dcab-4757-935c-e491f68ae722,department,2023-02-16 01:38:31.000000 UTC,IE,Email
ef181382-dcab-4757-935c-e491f68ae722,product,2023-02-16 01:40:35.000000 UTC,IE,Email
ef181382-dcab-4757-935c-e491f68ae722,cart,2023-02-16 01:42:20.000000 UTC,IE,Email
ef181382-dcab-4757-935c-e491f68ae722,purchase,2023-02-16 01:44:14.000000 UTC,IE,Email
ef3e48c7-76ca-4d2c-aae6-082a4b980d47,product,2024-05-29 13:22:00.000000 UTC,Chrome,Facebook
ef3e48c7-76ca-4d2c-aae6-082a4b980d47,cart,2024-05-29 13:38:00.000000 UTC,Chrome,Facebook
ef3e48c7-76ca-4d2c-aae6-082a4b980d47,cancel,2024-05-29 13:48:00.000000 UTC,Chrome,Facebook
ef46c2ed-b955-4043-91e4-b90128d08980,product,2019-03-19 14:44:00.000000 UTC,Safari,Email
ef9316f0-8ac8-4d62-a5f7-22d72f55cd43,department,2020-09-17 18:03:00.000000 UTC,Safari,Adwords
ef9316f0-8ac8-4d62-a5f7-22d72f55cd43,product,2020-09-17 18:23:00.000000 UTC,Safari,Adwords
ef954a09-4a8f-4e28-921f-77e903458f19,department,2025-07-20 00:27:59.000000 UTC,Firefox,Email
ef954a09-4a8f-4e28-921f-77e903458f19,product,2025-07-20 00:28:07.000000 UTC,Firefox,Email
ef954a09-4a8f-4e28-921f-77e903458f19,cart,2025-07-20 00:28:45.000000 UTC,Firefox,Email
ef954a09-4a8f-4e28-921f-77e903458f19,department,2025-07-20 00:30:24.000000 UTC,Firefox,Email
ef954a09-4a8f-4e28-921f-77e903458f19,product,2025-07-20 00:31:03.000000 UTC,Firefox,Email
ef954a09-4a8f-4e28-921f-77e903458f19,cart,2025-07-20 00:33:44.000000 UTC,Firefox,Email
ef954a09-4a8f-4e28-921f-77e903458f19,department,2025-07-20 00:36:35.000000 UTC,Firefox,Email
ef954a09-4a8f-4e28-921f-77e903458f19,product,2025-07-20 00:38:20.000000 UTC,Firefox,Email
ef954a09-4a8f-4e28-921f-77e903458f19,cart,2025-07-20 00:39:17.000000 UTC,Firefox,Email
ef954a09-4a8f-4e28-921f-77e903458f19,purchase,2025-07-22 00:40:21.000000 UTC,Firefox,Email
efcbeea2-39bc-473f-b616-42ba70f721dd,product,2023-01-26 07:09:00.000000 UTC,Firefox,Adwords
efdb6b6f-04c7-4755-aea8-6d4df87c1ad3,department,2020-07-01 01:29:00.000000 UTC,Chrome,Adwords
efdb6b6f-04c7-4755-aea8-6d4df87c1ad3,product,2020-07-01 01:34:00.000000 UTC,Chrome,Adwords
efdb6b6f-04c7-4755-aea8-6d4df87c1ad3,cart,2020-07-01 02:00:00.000000 UTC,Chrome,Adwords
efe471cd-adb3-46dd-bbd6-875f3357677e,product,2021-11-27 04:09:00.000000 UTC,Chrome,Adwords
eff39785-30f5-4385-b20b-3b2be9d97eb9,home,2024-01-27 08:18:14.000000 UTC,IE,Adwords
eff39785-30f5-4385-b20b-3b2be9d97eb9,department,2024-01-27 08:20:32.000000 UTC,IE,Adwords
eff39785-30f5-4385-b20b-3b2be9d97eb9,product,2024-01-27 08:23:09.000000 UTC,IE,Adwords
eff39785-30f5-4385-b20b-3b2be9d97eb9,cart,2024-01-27 08:24:34.000000 UTC,IE,Adwords
eff39785-30f5-4385-b20b-3b2be9d97eb9,purchase,2024-01-27 08:27:26.000000 UTC,IE,Adwords
eff6ba5b-ad06-46a5-9f38-eaa3bdb3c593,product,2025-03-02 17:27:00.000000 UTC,Firefox,Email
eff6ba5b-ad06-46a5-9f38-eaa3bdb3c593,cart,2025-03-02 17:32:00.000000 UTC,Firefox,Email
eff6ba5b-ad06-46a5-9f38-eaa3bdb3c593,cancel,2025-03-02 17:34:00.000000 UTC,Firefox,Email
effd4255-6a40-403d-8ad2-33d851804406,product,2023-07-20 00:30:00.000000 UTC,Chrome,Adwords
f06b6895-4819-4fd2-92aa-baebfcc4b7ec,department,2020-05-17 04:29:05.000000 UTC,Other,Facebook
f06b6895-4819-4fd2-92aa-baebfcc4b7ec,product,2020-05-17 04:30:01.000000 UTC,Other,Facebook
f06b6895-4819-4fd2-92aa-baebfcc4b7ec,cart,2020-05-17 04:31:43.000000 UTC,Other,Facebook
f06b6895-4819-4fd2-92aa-baebfcc4b7ec,department,2020-05-17 04:33:37.000000 UTC,Other,Facebook
f06b6895-4819-4fd2-92aa-baebfcc4b7ec,product,2020-05-17 04:35:35.000000 UTC,Other,Facebook
f06b6895-4819-4fd2-92aa-baebfcc4b7ec,cart,2020-05-17 04:37:00.000000 UTC,Other,Facebook
f06b6895-4819-4fd2-92aa-baebfcc4b7ec,department,2020-05-17 04:38:11.000000 UTC,Other,Facebook
f06b6895-4819-4fd2-92aa-baebfcc4b7ec,product,2020-05-17 04:40:38.000000 UTC,Other,Facebook
f06b6895-4819-4fd2-92aa-baebfcc4b7ec,cart,2020-05-17 04:41:21.000000 UTC,Other,Facebook
f06b6895-4819-4fd2-92aa-baebfcc4b7ec,department,2020-05-17 04:43:53.000000 UTC,Other,Facebook
f06b6895-4819-4fd2-92aa-baebfcc4b7ec,product,2020-05-17 04:46:24.000000 UTC,Other,Facebook
f06b6895-4819-4fd2-92aa-baebfcc4b7ec,cart,2020-05-17 04:48:43.000000 UTC,Other,Facebook
f06b6895-4819-4fd2-92aa-baebfcc4b7ec,purchase,2020-05-19 04:50:35.000000 UTC,Other,Facebook
f0bebe1f-0479-4baf-9bbd-5579f5668a3a,product,2020-10-23 03:47:00.000000 UTC,Safari,Email
f0bebe1f-0479-4baf-9bbd-5579f5668a3a,cart,2020-10-23 04:10:00.000000 UTC,Safari,Email
f0bebe1f-0479-4baf-9bbd-5579f5668a3a,cancel,2020-10-23 04:13:00.000000 UTC,Safari,Email
f0cb6cf8-49a2-409c-a3e0-249088b4e787,department,2021-04-23 06:24:40.000000 UTC,Chrome,Email
f0cb6cf8-49a2-409c-a3e0-249088b4e787,product,2021-04-23 06:26:32.000000 UTC,Chrome,Email
f0cb6cf8-49a2-409c-a3e0-249088b4e787,cart,2021-04-23 06:28:42.000000 UTC,Chrome,Email
f0cb6cf8-49a2-409c-a3e0-249088b4e787,department,2021-04-23 06:31:02.000000 UTC,Chrome,Email
f0cb6cf8-49a2-409c-a3e0-249088b4e787,product,2021-04-23 06:33:43.000000 UTC,Chrome,Email
f0cb6cf8-49a2-409c-a3e0-249088b4e787,cart,2021-04-23 06:35:53.000000 UTC,Chrome,Email
f0cb6cf8-49a2-409c-a3e0-249088b4e787,department,2021-04-23 06:37:50.000000 UTC,Chrome,Email
f0cb6cf8-49a2-409c-a3e0-249088b4e787,product,2021-04-23 06:38:19.000000 UTC,Chrome,Email
f0cb6cf8-49a2-409c-a3e0-249088b4e787,cart,2021-04-23 06:38:40.000000 UTC,Chrome,Email
f0cb6cf8-49a2-409c-a3e0-249088b4e787,purchase,2021-04-23 06:40:07.000000 UTC,Chrome,Email
f0f8ab12-44e0-426a-a8b4-8a2d5d9610b4,product,2022-06-29 13:10:00.000000 UTC,Other,Email
f105505d-77af-4dfc-9429-09de3f50270c,product,2024-07-17 03:37:00.000000 UTC,Safari,Email
f10c8f14-a0a2-4cd5-8f37-96969d049ac8,department,2026-01-01 12:05:04.000000 UTC,Safari,Email
f10c8f14-a0a2-4cd5-8f37-96969d049ac8,product,2026-01-01 12:05:17.000000 UTC,Safari,Email
f10c8f14-a0a2-4cd5-8f37-96969d049ac8,cart,2026-01-01 12:07:39.000000 UTC,Safari,Email
f10c8f14-a0a2-4cd5-8f37-96969d049ac8,department,2026-01-01 12:09:52.000000 UTC,Safari,Email
f10c8f14-a0a2-4cd5-8f37-96969d049ac8,product,2026-01-01 12:11:43.000000 UTC,Safari,Email
f10c8f14-a0a2-4cd5-8f37-96969d049ac8,cart,2026-01-01 12:12:14.000000 UTC,Safari,Email
f10c8f14-a0a2-4cd5-8f37-96969d049ac8,purchase,2026-01-03 12:14:11.000000 UTC,Safari,Email
f10d6766-d89a-4a89-83d8-0641aadb820d,department,2022-02-18 12:48:00.000000 UTC,Safari,Adwords
f10d6766-d89a-4a89-83d8-0641aadb820d,product,2022-02-18 13:05:00.000000 UTC,Safari,Adwords
f12124a3-941c-4f57-8c2e-c2b56c1caa35,department,2020-02-21 04:29:00.000000 UTC,Other,Facebook
f12124a3-941c-4f57-8c2e-c2b56c1caa35,product,2020-02-21 04:46:00.000000 UTC,Other,Facebook
f12b219f-c8d7-43a5-a88e-7863979ae0e4,department,2025-06-03 13:13:00.000000 UTC,Chrome,Email
f12b219f-c8d7-43a5-a88e-7863979ae0e4,product,2025-06-03 13:32:00.000000 UTC,Chrome,Email
f13582f1-806c-4118-92bc-d001305ecfa8,product,2019-07-15 19:06:00.000000 UTC,Chrome,Email
f144e7db-ed2b-4b95-a590-e0ab8769dfee,product,2026-03-01 15:50:00.000000 UTC,Chrome,YouTube
f14d5452-0b55-49b9-a062-90c46c7a6882,product,2025-02-21 12:52:00.000000 UTC,Firefox,Email
f182f8bf-b6bb-4a17-9784-a379636cfb98,department,2025-11-10 15:38:23.000000 UTC,Chrome,YouTube
f182f8bf-b6bb-4a17-9784-a379636cfb98,product,2025-11-10 15:40:37.000000 UTC,Chrome,YouTube
f182f8bf-b6bb-4a17-9784-a379636cfb98,cart,2025-11-10 15:41:17.000000 UTC,Chrome,YouTube
f182f8bf-b6bb-4a17-9784-a379636cfb98,department,2025-11-10 15:41:23.000000 UTC,Chrome,YouTube
f182f8bf-b6bb-4a17-9784-a379636cfb98,product,2025-11-10 15:43:36.000000 UTC,Chrome,YouTube
f182f8bf-b6bb-4a17-9784-a379636cfb98,cart,2025-11-10 15:46:14.000000 UTC,Chrome,YouTube
f182f8bf-b6bb-4a17-9784-a379636cfb98,department,2025-11-10 15:48:32.000000 UTC,Chrome,YouTube
f182f8bf-b6bb-4a17-9784-a379636cfb98,product,2025-11-10 15:50:41.000000 UTC,Chrome,YouTube
f182f8bf-b6bb-4a17-9784-a379636cfb98,cart,2025-11-10 15:51:38.000000 UTC,Chrome,YouTube
f182f8bf-b6bb-4a17-9784-a379636cfb98,department,2025-11-10 15:53:05.000000 UTC,Chrome,YouTube
f182f8bf-b6bb-4a17-9784-a379636cfb98,product,2025-11-10 15:55:14.000000 UTC,Chrome,YouTube
f182f8bf-b6bb-4a17-9784-a379636cfb98,cart,2025-11-10 15:56:49.000000 UTC,Chrome,YouTube
f182f8bf-b6bb-4a17-9784-a379636cfb98,purchase,2025-11-11 15:58:54.000000 UTC,Chrome,YouTube
f1928f88-3daf-431b-9963-9ae5f45e24e6,department,2022-03-29 16:30:00.000000 UTC,Safari,Email
f1928f88-3daf-431b-9963-9ae5f45e24e6,product,2022-03-29 16:44:00.000000 UTC,Safari,Email
f1a40b87-fe32-4280-a9ac-6dcf42dd1a3d,product,2019-03-14 13:54:00.000000 UTC,Chrome,Email
f1a40b87-fe32-4280-a9ac-6dcf42dd1a3d,cart,2019-03-14 13:56:00.000000 UTC,Chrome,Email
f1a40b87-fe32-4280-a9ac-6dcf42dd1a3d,cancel,2019-03-14 14:16:00.000000 UTC,Chrome,Email
f1b4566d-bb42-4630-8c88-58294a9efee2,department,2024-04-24 13:44:00.000000 UTC,Other,Email
f1b4566d-bb42-4630-8c88-58294a9efee2,product,2024-04-24 13:48:00.000000 UTC,Other,Email
f1b4566d-bb42-4630-8c88-58294a9efee2,cart,2024-04-24 14:09:00.000000 UTC,Other,Email
f1b886c3-b9e2-4f2c-9170-7ee1b9f01126,department,2024-12-09 17:23:00.000000 UTC,Safari,Organic
f1b886c3-b9e2-4f2c-9170-7ee1b9f01126,product,2024-12-09 17:48:00.000000 UTC,Safari,Organic
f1b9bcbf-9895-4c69-879c-8469ce15ad74,home,2023-05-15 07:07:16.000000 UTC,Chrome,Email
f1b9bcbf-9895-4c69-879c-8469ce15ad74,department,2023-05-15 07:09:54.000000 UTC,Chrome,Email
f1b9bcbf-9895-4c69-879c-8469ce15ad74,product,2023-05-15 07:12:17.000000 UTC,Chrome,Email
f1b9bcbf-9895-4c69-879c-8469ce15ad74,cart,2023-05-15 07:15:08.000000 UTC,Chrome,Email
f1b9bcbf-9895-4c69-879c-8469ce15ad74,purchase,2023-05-15 07:16:31.000000 UTC,Chrome,Email
f1c786a3-1e26-4b49-a239-248d7afbada7,department,2025-01-02 04:43:30.000000 UTC,Safari,Email
f1c786a3-1e26-4b49-a239-248d7afbada7,product,2025-01-02 04:43:59.000000 UTC,Safari,Email
f1c786a3-1e26-4b49-a239-248d7afbada7,cart,2025-01-02 04:45:00.000000 UTC,Safari,Email
f1c786a3-1e26-4b49-a239-248d7afbada7,department,2025-01-02 04:45:25.000000 UTC,Safari,Email
f1c786a3-1e26-4b49-a239-248d7afbada7,product,2025-01-02 04:46:43.000000 UTC,Safari,Email
f1c786a3-1e26-4b49-a239-248d7afbada7,cart,2025-01-02 04:48:18.000000 UTC,Safari,Email
f1c786a3-1e26-4b49-a239-248d7afbada7,purchase,2025-01-02 04:49:01.000000 UTC,Safari,Email
f1d190f2-3ee8-4755-b71e-abc431122b7c,product,2021-06-23 07:56:00.000000 UTC,Firefox,Adwords
f1d48ca7-cb9f-4e75-9717-09e51dd696a9,department,2025-05-21 14:36:00.000000 UTC,Chrome,Email
f1d48ca7-cb9f-4e75-9717-09e51dd696a9,product,2025-05-21 14:36:00.000000 UTC,Chrome,Email
f1d48ca7-cb9f-4e75-9717-09e51dd696a9,cart,2025-05-21 14:44:00.000000 UTC,Chrome,Email
f1d74c41-c413-415a-bb17-2155f8457a40,product,2026-01-21 09:32:00.000000 UTC,Firefox,Email
f1d74c41-c413-415a-bb17-2155f8457a40,cart,2026-01-21 09:55:00.000000 UTC,Firefox,Email
f1d74c41-c413-415a-bb17-2155f8457a40,cancel,2026-01-21 09:59:00.000000 UTC,Firefox,Email
f1e52797-833f-4669-a5f9-75abe7a66092,department,2022-09-24 10:27:19.000000 UTC,Safari,Email
f1e52797-833f-4669-a5f9-75abe7a66092,product,2022-09-24 10:27:59.000000 UTC,Safari,Email
f1e52797-833f-4669-a5f9-75abe7a66092,cart,2022-09-24 10:29:36.000000 UTC,Safari,Email
f1e52797-833f-4669-a5f9-75abe7a66092,department,2022-09-24 10:29:40.000000 UTC,Safari,Email
f1e52797-833f-4669-a5f9-75abe7a66092,product,2022-09-24 10:30:50.000000 UTC,Safari,Email
f1e52797-833f-4669-a5f9-75abe7a66092,cart,2022-09-24 10:32:33.000000 UTC,Safari,Email
f1e52797-833f-4669-a5f9-75abe7a66092,purchase,2022-09-25 10:34:06.000000 UTC,Safari,Email
f1eda6f8-d91a-4c21-be05-21e32aa1c563,department,2020-09-27 20:38:29.000000 UTC,Chrome,Email
f1eda6f8-d91a-4c21-be05-21e32aa1c563,product,2020-09-27 20:40:44.000000 UTC,Chrome,Email
f1eda6f8-d91a-4c21-be05-21e32aa1c563,cart,2020-09-27 20:41:51.000000 UTC,Chrome,Email
f1eda6f8-d91a-4c21-be05-21e32aa1c563,department,2020-09-27 20:43:05.000000 UTC,Chrome,Email
f1eda6f8-d91a-4c21-be05-21e32aa1c563,product,2020-09-27 20:45:49.000000 UTC,Chrome,Email
f1eda6f8-d91a-4c21-be05-21e32aa1c563,cart,2020-09-27 20:46:48.000000 UTC,Chrome,Email
f1eda6f8-d91a-4c21-be05-21e32aa1c563,department,2020-09-27 20:48:51.000000 UTC,Chrome,Email
f1eda6f8-d91a-4c21-be05-21e32aa1c563,product,2020-09-27 20:50:26.000000 UTC,Chrome,Email
f1eda6f8-d91a-4c21-be05-21e32aa1c563,cart,2020-09-27 20:51:27.000000 UTC,Chrome,Email
f1eda6f8-d91a-4c21-be05-21e32aa1c563,purchase,2020-09-30 20:52:35.000000 UTC,Chrome,Email
f1f04dcc-cf08-4ecc-83ec-613f87c49a14,department,2019-11-24 01:14:00.000000 UTC,Chrome,Adwords
f1f04dcc-cf08-4ecc-83ec-613f87c49a14,product,2019-11-24 01:29:00.000000 UTC,Chrome,Adwords
f1f4f312-f40f-4e11-a40f-273c15603150,product,2023-02-27 18:45:00.000000 UTC,Chrome,Email
f1f78dd5-c5b3-4857-bc7b-78667e051ea6,department,2021-11-17 17:15:00.000000 UTC,Chrome,Email
f1f78dd5-c5b3-4857-bc7b-78667e051ea6,product,2021-11-17 17:28:00.000000 UTC,Chrome,Email
f1f78dd5-c5b3-4857-bc7b-78667e051ea6,cart,2021-11-17 17:28:00.000000 UTC,Chrome,Email
f21c84e3-84e8-4177-9c6e-41f0c3f6198b,product,2019-05-06 02:51:00.000000 UTC,Chrome,Email
f21c84e3-84e8-4177-9c6e-41f0c3f6198b,cart,2019-05-06 03:02:00.000000 UTC,Chrome,Email
f21c84e3-84e8-4177-9c6e-41f0c3f6198b,cancel,2019-05-06 03:14:00.000000 UTC,Chrome,Email
f228740a-93be-401e-b9e4-c6fd7730e7d0,department,2019-07-13 04:02:00.000000 UTC,IE,Email
f228740a-93be-401e-b9e4-c6fd7730e7d0,product,2019-07-13 04:20:00.000000 UTC,IE,Email
f23eb3ef-f643-46ad-9dc0-332ea16d5b05,department,2023-03-04 14:00:31.000000 UTC,Firefox,Adwords
f23eb3ef-f643-46ad-9dc0-332ea16d5b05,product,2023-03-04 14:02:46.000000 UTC,Firefox,Adwords
f23eb3ef-f643-46ad-9dc0-332ea16d5b05,cart,2023-03-04 14:05:12.000000 UTC,Firefox,Adwords
f23eb3ef-f643-46ad-9dc0-332ea16d5b05,department,2023-03-04 14:06:04.000000 UTC,Firefox,Adwords
f23eb3ef-f643-46ad-9dc0-332ea16d5b05,product,2023-03-04 14:08:48.000000 UTC,Firefox,Adwords
f23eb3ef-f643-46ad-9dc0-332ea16d5b05,cart,2023-03-04 14:09:30.000000 UTC,Firefox,Adwords
f23eb3ef-f643-46ad-9dc0-332ea16d5b05,department,2023-03-04 14:12:27.000000 UTC,Firefox,Adwords
f23eb3ef-f643-46ad-9dc0-332ea16d5b05,product,2023-03-04 14:13:58.000000 UTC,Firefox,Adwords
f23eb3ef-f643-46ad-9dc0-332ea16d5b05,cart,2023-03-04 14:16:39.000000 UTC,Firefox,Adwords
f23eb3ef-f643-46ad-9dc0-332ea16d5b05,purchase,2023-03-05 14:17:11.000000 UTC,Firefox,Adwords
f268ec4c-7a35-45f7-8840-c4524c2bb731,product,2022-04-23 13:44:00.000000 UTC,Firefox,Email
f270ad80-5c8c-4482-ba71-a45da09232a0,department,2023-05-25 10:38:00.000000 UTC,Safari,Email
f270ad80-5c8c-4482-ba71-a45da09232a0,product,2023-05-25 10:43:00.000000 UTC,Safari,Email
f270ad80-5c8c-4482-ba71-a45da09232a0,cart,2023-05-25 11:05:00.000000 UTC,Safari,Email
f28c5da0-8cbf-4a29-9874-75330d3ee7f3,home,2025-08-10 19:03:23.000000 UTC,Firefox,YouTube
f28c5da0-8cbf-4a29-9874-75330d3ee7f3,department,2025-08-10 19:03:44.000000 UTC,Firefox,YouTube
f28c5da0-8cbf-4a29-9874-75330d3ee7f3,product,2025-08-10 19:05:02.000000 UTC,Firefox,YouTube
f28c5da0-8cbf-4a29-9874-75330d3ee7f3,cart,2025-08-10 19:07:50.000000 UTC,Firefox,YouTube
